[Spectrum]
Version            = 1
IDData             = 2CAE_2016-03-07_13-08-03_539_360
IDDevice           = SAM_817c
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2016-03-07 13:08:03
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAMIP Control
MethodName         = SAMIP_501A
Mission            = 
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 2004-03-29_16-38-33_176_143
IDDataCal = 2004-03-31_10-23-24_149_320
InclV = 4.5420067271624
InclValid = 1
InclX = -21.85
InclY = -3.21
IntegrationTime = 2048
P31 = -1
P31e = 0
PathLength = +INF
PressValid = 1
Pressure = 0.852044345204247
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 10 0 0
 305.0974558736 0.083960921245029 0 0
 308.3963534189 0.0829498752756784 0 0
 311.6960197728 0.0680752518797464 0 0
 314.9964467375 0.0709894415997719 0 0
 318.2976261152 0.0473148384310261 0 0
 321.5995497081 0.0441401935867874 0 0
 324.9022093184 0.042276656715219 0 0
 328.2055967483 0.0375198648783831 0 0
 331.5097038 0.039332438857188 0 0
 334.8145222757 0.0391097349566038 0 0
 338.1200439776 0.0359629192714861 0 0
 341.4262607079 0.035003703109897 0 0
 344.7331642688 0.035356841525168 0 0
 348.0407464625 0.0313408687878177 0 0
 351.3489990912 0.0331272088601367 0 0
 354.6579139571 0.0313381460667561 0 0
 357.9674828624 0.0298044031317201 0 0
 361.2776976093 0.0284820911871983 0 0
 364.58855 0.0302622473656808 0 0
 367.9000318367 0.030409362318288 0 0
 371.2121349216 0.0327088130507555 0 0
 374.5248510569 0.0373081649449102 0 0
 377.8381720448 0.0389719750077193 0 0
 381.1520896875 0.0401364140952683 0 0
 384.4665957872 0.0480650070841228 0 0
 387.7816821461 0.0525528912791181 0 0
 391.0973405664 0.0598731592518947 0 0
 394.4135628503 0.0693077178715633 0 0
 397.7303408 0.0832083298291097 0 0
 401.0476662177 0.105523746009075 0 0
 404.3655309056 0.125641928755925 0 0
 407.6839266659 0.153023984155297 0 0
 411.0028453008 0.189227265417095 0 0
 414.3222786125 0.235884657123816 0 0
 417.6422184032 0.287731842346045 0 0
 420.9626564751 0.349848216465201 0 0
 424.2835846304 0.420420616184149 0 0
 427.6049946713 0.492674137490417 0 0
 430.9268784 0.601175575410691 0 0
 434.2492276187 0.755084025162436 0 0
 437.5720341296 0.945057507422335 0 0
 440.8952897349 1.16796061747565 0 0
 444.2189862368 1.43272001546931 0 0
 447.5431154375 1.73430231056369 0 0
 450.8676691392 2.04356138368914 0 0
 454.1926391441 2.36397570035817 0 0
 457.5180172544 2.69945628896099 0 0
 460.8437952723 3.04928740478286 0 0
 464.169965 3.38415468076071 0 0
 467.4965182397 3.72322694082259 0 0
 470.8234467936 4.10272433337459 0 0
 474.1507424639 4.52898091419865 0 0
 477.4783970528 4.97807015760536 0 0
 480.8064023625 5.36681843162066 0 0
 484.1347501952 5.65392750494966 0 0
 487.4634323531 5.9561511958969 0 0
 490.7924406384 6.38781795922011 0 0
 494.1217668533 6.81414997301796 0 0
 497.4514028 7.09968662980508 0 0
 500.7813402807 7.31177233468717 0 0
 504.1115710976 7.54648469860285 0 0
 507.4420870529 7.77520742795992 0 0
 510.7728799488 7.85654806550771 0 0
 514.1039415875 7.8047782662663 0 0
 517.4352637712 7.87667363487755 0 0
 520.7668383021 8.15380497056903 0 0
 524.0986569824 8.50452214228573 0 0
 527.4307116143 8.81834536245089 0 0
 530.762994 9.09701204096116 0 0
 534.0954959417 9.30156146790952 0 0
 537.4282092416 9.41418108978672 0 0
 540.7611257019 9.49962604023235 0 0
 544.0942371248 9.58209356019804 0 0
 547.4275353125 9.66105173808908 0 0
 550.7610120672 9.70152090913374 0 0
 554.0946591911 9.70075684657179 0 0
 557.4284684864 9.66781581754657 0 0
 560.7624317553 9.62546535180442 0 0
 564.0965408 9.54671681786916 0 0
 567.4307874227 9.39217749289419 0 0
 570.7651634256 9.16527903524474 0 0
 574.0996606109 8.87455813909833 0 0
 577.4342707808 8.51395416515078 0 0
 580.7689857375 8.05149816075336 0 0
 584.1037972832 7.3880817976226 0 0
 587.4386972201 6.54186710252871 0 0
 590.7736773504 5.66807177397665 0 0
 594.1087294763 4.83256067471053 0 0
 597.4438454 4.02608145496399 0 0
 600.7790169237 3.31609949502191 0 0
 604.1142358496 2.76146506654736 0 0
 607.4494939799 2.3854728236097 0 0
 610.7847831168 2.15365341469514 0 0
 614.1200950625 2.00401991733083 0 0
 617.4554216192 1.88820127866701 0 0
 620.7907545891 1.78305973673616 0 0
 624.1260857744 1.67272116140699 0 0
 627.4614069773 1.56133086820318 0 0
 630.79671 1.46676875287557 0 0
 634.1319866447 1.39508566075166 0 0
 637.4672287136 1.33569230239864 0 0
 640.8024280089 1.26677284022124 0 0
 644.1375763328 1.18491156295183 0 0
 647.4726654875 1.09022973689612 0 0
 650.8076872752 0.980197984565105 0 0
 654.1426334981 0.859252584148497 0 0
 657.4774959584 0.743576732782275 0 0
