[Spectrum]
Version            = 1
IDData             = 2CAE_2016-03-07_13-07-39_187_348
IDDevice           = SAM_817c
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2016-03-07 13:07:39
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAMIP Control
MethodName         = SAMIP_501A
Mission            = 
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 2004-03-29_16-38-33_176_143
IDDataCal = 2004-03-31_10-23-24_149_320
InclV = 4.5420067271624
InclValid = 1
InclX = -20.7
InclY = -3.21
IntegrationTime = 1024
P31 = -1
P31e = 0
PathLength = +INF
PressValid = 1
Pressure = 0.765871875133002
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 9 0 0
 305.0974558736 0.101045452886755 0 0
 308.3963534189 0.106185560704683 0 0
 311.6960197728 0.0855132620537509 0 0
 314.9964467375 0.087959838020502 0 0
 318.2976261152 0.0574785705987191 0 0
 321.5995497081 0.0449838035043521 0 0
 324.9022093184 0.0449944500099839 0 0
 328.2055967483 0.0368843853921697 0 0
 331.5097038 0.0562786556367196 0 0
 334.8145222757 0.04822409062787 0 0
 338.1200439776 0.0415748651838384 0 0
 341.4262607079 0.0423102270814763 0 0
 344.7331642688 0.0417911925912961 0 0
 348.0407464625 0.039586579133075 0 0
 351.3489990912 0.0404489003522345 0 0
 354.6579139571 0.0351849836975017 0 0
 357.9674828624 0.0374841310875631 0 0
 361.2776976093 0.0351493958495788 0 0
 364.58855 0.0328943890297896 0 0
 367.9000318367 0.0354223128966839 0 0
 371.2121349216 0.0417506906359379 0 0
 374.5248510569 0.0478932653939188 0 0
 377.8381720448 0.0494109252590395 0 0
 381.1520896875 0.0526362911733627 0 0
 384.4665957872 0.0644929434825521 0 0
 387.7816821461 0.0710127070947561 0 0
 391.0973405664 0.0886404317426352 0 0
 394.4135628503 0.0979044015826726 0 0
 397.7303408 0.122554824574347 0 0
 401.0476662177 0.158545039539602 0 0
 404.3655309056 0.189407648213534 0 0
 407.6839266659 0.239057816370501 0 0
 411.0028453008 0.298032291948402 0 0
 414.3222786125 0.367538280133607 0 0
 417.6422184032 0.444287966245043 0 0
 420.9626564751 0.531210915705606 0 0
 424.2835846304 0.628204447272473 0 0
 427.6049946713 0.729507226899001 0 0
 430.9268784 0.875026433065234 0 0
 434.2492276187 1.08950087761586 0 0
 437.5720341296 1.34278481267631 0 0
 440.8952897349 1.63424979702012 0 0
 444.2189862368 1.97217152354084 0 0
 447.5431154375 2.35901857125685 0 0
 450.8676691392 2.74633825401246 0 0
 454.1926391441 3.13887560024794 0 0
 457.5180172544 3.54554633966941 0 0
 460.8437952723 3.95737944351381 0 0
 464.169965 4.34974764416899 0 0
 467.4965182397 4.73827104277969 0 0
 470.8234467936 5.17328228762566 0 0
 474.1507424639 5.66287700778075 0 0
 477.4783970528 6.17885391489506 0 0
 480.8064023625 6.61542526753681 0 0
 484.1347501952 6.919347385925 0 0
 487.4634323531 7.24366759133148 0 0
 490.7924406384 7.72147499944132 0 0
 494.1217668533 8.19965390135845 0 0
 497.4514028 8.51246588085332 0 0
 500.7813402807 8.73383416320712 0 0
 504.1115710976 8.99679900253844 0 0
 507.4420870529 9.26149588812579 0 0
 510.7728799488 9.34868658572414 0 0
 514.1039415875 9.27722833127524 0 0
 517.4352637712 9.34346032556571 0 0
 520.7668383021 9.65672833577453 0 0
 524.0986569824 10.0506890546541 0 0
 527.4307116143 10.3964848194587 0 0
 530.762994 10.7069092417158 0 0
 534.0954959417 10.9319403533088 0 0
 537.4282092416 11.0499500013067 0 0
 540.7611257019 11.1390320714945 0 0
 544.0942371248 11.2375776330818 0 0
 547.4275353125 11.3324278860628 0 0
 550.7610120672 11.3833809626574 0 0
 554.0946591911 11.3797333047129 0 0
 557.4284684864 11.3458041196698 0 0
 560.7624317553 11.295390977559 0 0
 564.0965408 11.209259283162 0 0
 567.4307874227 11.0359997410749 0 0
 570.7651634256 10.7817400119571 0 0
 574.0996606109 10.4716240466043 0 0
 577.4342707808 10.0923088151473 0 0
 580.7689857375 9.60449292851257 0 0
 584.1037972832 8.88746658523785 0 0
 587.4386972201 7.95477205788489 0 0
 590.7736773504 6.97791284836799 0 0
 594.1087294763 6.03987186432321 0 0
 597.4438454 5.12779307814148 0 0
 600.7790169237 4.31358372979482 0 0
 604.1142358496 3.66910838144701 0 0
 607.4494939799 3.22358879949113 0 0
 610.7847831168 2.94134602852251 0 0
 614.1200950625 2.75831883279564 0 0
 617.4554216192 2.61801730761446 0 0
 620.7907545891 2.4833266991613 0 0
 624.1260857744 2.33980862492763 0 0
 627.4614069773 2.19646261481806 0 0
 630.79671 2.07367328652435 0 0
 634.1319866447 1.98366590453996 0 0
 637.4672287136 1.91204799760264 0 0
 640.8024280089 1.82614843953099 0 0
 644.1375763328 1.71632759177977 0 0
 647.4726654875 1.5917476147326 0 0
 650.8076872752 1.44092485082688 0 0
 654.1426334981 1.27947724853983 0 0
 657.4774959584 1.12556203972317 0 0
