[Spectrum]
Version            = 1
IDData             = 2CAE_2016-03-07_13-08-26_642_372
IDDevice           = SAM_817c
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2016-03-07 13:08:26
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAMIP Control
MethodName         = SAMIP_501A
Mission            = 
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 2004-03-29_16-38-33_176_143
IDDataCal = 2004-03-31_10-23-24_149_320
InclV = 7.5771193750803
InclValid = 1
InclX = -20.7
InclY = -5.35
IntegrationTime = 2048
P31 = -1
P31e = 0
PathLength = +INF
PressValid = 1
Pressure = 0.972153344983941
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 10 0 0
 305.0974558736 0.0603230665821368 0 0
 308.3963534189 0.0610153421995652 0 0
 311.6960197728 0.0552282728724309 0 0
 314.9964467375 0.0485476662032029 0 0
 318.2976261152 0.0397015184136077 0 0
 321.5995497081 0.0298920807663228 0 0
 324.9022093184 0.0310654649656634 0 0
 328.2055967483 0.0261749949498762 0 0
 331.5097038 0.0304705994884122 0 0
 334.8145222757 0.027830295217476 0 0
 338.1200439776 0.0306091771453433 0 0
 341.4262607079 0.0303697136883964 0 0
 344.7331642688 0.0236572708016984 0 0
 348.0407464625 0.0241083668577547 0 0
 351.3489990912 0.0271343716438578 0 0
 354.6579139571 0.0232733202223775 0 0
 357.9674828624 0.0243065943780152 0 0
 361.2776976093 0.0213500265778372 0 0
 364.58855 0.0220794402647582 0 0
 367.9000318367 0.023439804761972 0 0
 371.2121349216 0.0239339968110432 0 0
 374.5248510569 0.0278686292598245 0 0
 377.8381720448 0.0304213064328481 0 0
 381.1520896875 0.0305878822250778 0 0
 384.4665957872 0.0341819408004998 0 0
 387.7816821461 0.0382803811951054 0 0
 391.0973405664 0.0419515447332264 0 0
 394.4135628503 0.0479182074454819 0 0
 397.7303408 0.0552868563024454 0 0
 401.0476662177 0.0697321874159291 0 0
 404.3655309056 0.0789257498687169 0 0
 407.6839266659 0.0958141211534633 0 0
 411.0028453008 0.117008854437955 0 0
 414.3222786125 0.145692087422668 0 0
 417.6422184032 0.180489674840874 0 0
 420.9626564751 0.222897288274455 0 0
 424.2835846304 0.267607110005053 0 0
 427.6049946713 0.317584570116426 0 0
 430.9268784 0.394304467920963 0 0
 434.2492276187 0.50275585902719 0 0
 437.5720341296 0.638366945313299 0 0
 440.8952897349 0.801372524491839 0 0
 444.2189862368 0.997444386304491 0 0
 447.5431154375 1.22571630106274 0 0
 450.8676691392 1.46508613899576 0 0
 454.1926391441 1.7173652226793 0 0
 457.5180172544 1.98740306703692 0 0
 460.8437952723 2.27220268493484 0 0
 464.169965 2.55019678696071 0 0
 467.4965182397 2.83815082908524 0 0
 470.8234467936 3.158403936672 0 0
 474.1507424639 3.52375036953588 0 0
 477.4783970528 3.91027417937402 0 0
 480.8064023625 4.24851353793298 0 0
 484.1347501952 4.51219211249731 0 0
 487.4634323531 4.79014798756211 0 0
 490.7924406384 5.17101054414324 0 0
 494.1217668533 5.54781589418356 0 0
 497.4514028 5.8105009033668 0 0
 500.7813402807 6.006301877148 0 0
 504.1115710976 6.22273407538561 0 0
 507.4420870529 6.42285738894782 0 0
 510.7728799488 6.49576868267603 0 0
 514.1039415875 6.46038577285836 0 0
 517.4352637712 6.53493807041222 0 0
 520.7668383021 6.7870865403388 0 0
 524.0986569824 7.10304297932837 0 0
 527.4307116143 7.38426356786142 0 0
 530.762994 7.63925233458174 0 0
 534.0954959417 7.82958263481195 0 0
 537.4282092416 7.93827894468725 0 0
 540.7611257019 8.01941217460321 0 0
 544.0942371248 8.09705969884716 0 0
 547.4275353125 8.16363708211822 0 0
 550.7610120672 8.20023252242295 0 0
 554.0946591911 8.20069356046032 0 0
 557.4284684864 8.17948147398421 0 0
 560.7624317553 8.14458910872302 0 0
 564.0965408 8.0766488257911 0 0
 567.4307874227 7.93669475420596 0 0
 570.7651634256 7.72887262923461 0 0
 574.0996606109 7.45569810908274 0 0
 577.4342707808 7.11305870951788 0 0
 580.7689857375 6.66835025127617 0 0
 584.1037972832 6.055278305754 0 0
 587.4386972201 5.292612928701 0 0
 590.7736773504 4.51441720935487 0 0
 594.1087294763 3.77971495263836 0 0
 597.4438454 3.08315199647585 0 0
 600.7790169237 2.4783148213737 0 0
 604.1142358496 2.01284727859935 0 0
 607.4494939799 1.70193208500872 0 0
 610.7847831168 1.51469062454238 0 0
 614.1200950625 1.39958521187014 0 0
 617.4554216192 1.31070950865562 0 0
 620.7907545891 1.23093343608681 0 0
 624.1260857744 1.14840219749638 0 0
 627.4614069773 1.06413703045093 0 0
 630.79671 0.991625449595667 0 0
 634.1319866447 0.937211124552177 0 0
 637.4672287136 0.892236700950235 0 0
 640.8024280089 0.842275928684541 0 0
 644.1375763328 0.782112238537571 0 0
 647.4726654875 0.714032855814599 0 0
 650.8076872752 0.633330961007116 0 0
 654.1426334981 0.548001020523588 0 0
 657.4774959584 0.465387471020891 0 0
