[Spectrum]
Version            = 1
IDData             = 2CAE_2016-03-07_13-06-22_154_312
IDDevice           = SAM_817c
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2016-03-07 13:06:22
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAMIP Control
MethodName         = SAMIP_501A
Mission            = 
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 2004-03-29_16-38-33_176_143
IDDataCal = 2004-03-31_10-23-24_149_320
InclV = 7.5771193750803
InclValid = 1
InclX = -20.7
InclY = -5.35
IntegrationTime = 1024
P31 = -1
P31e = 0
PathLength = +INF
PressValid = 1
Pressure = 0.444471851624036
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 9 0 0
 305.0974558736 0.277106715203466 0 0
 308.3963534189 0.224119283997031 0 0
 311.6960197728 0.197216655795323 0 0
 314.9964467375 0.175626007441993 0 0
 318.2976261152 0.136961631580566 0 0
 321.5995497081 0.127595457646084 0 0
 324.9022093184 0.126383985694602 0 0
 328.2055967483 0.112820901697553 0 0
 331.5097038 0.116952353400853 0 0
 334.8145222757 0.112781989964261 0 0
 338.1200439776 0.11230320152921 0 0
 341.4262607079 0.115712619518046 0 0
 344.7331642688 0.116392145396298 0 0
 348.0407464625 0.115108284369645 0 0
 351.3489990912 0.112583542182536 0 0
 354.6579139571 0.113019132697716 0 0
 357.9674828624 0.115732013814712 0 0
 361.2776976093 0.124193981227729 0 0
 364.58855 0.137575871299449 0 0
 367.9000318367 0.159331905844628 0 0
 371.2121349216 0.184777337096916 0 0
 374.5248510569 0.214668077405494 0 0
 377.8381720448 0.256047151303677 0 0
 381.1520896875 0.299024673671888 0 0
 384.4665957872 0.353728621533376 0 0
 387.7816821461 0.434589387887062 0 0
 391.0973405664 0.52360453870872 0 0
 394.4135628503 0.647127853733638 0 0
 397.7303408 0.869598558060332 0 0
 401.0476662177 1.1598783871563 0 0
 404.3655309056 1.43025391481911 0 0
 407.6839266659 1.68883675977391 0 0
 411.0028453008 1.99430172878982 0 0
 414.3222786125 2.33204201850052 0 0
 417.6422184032 2.67225843631321 0 0
 420.9626564751 3.00948806269416 0 0
 424.2835846304 3.32184142042346 0 0
 427.6049946713 3.59557684017757 0 0
 430.9268784 4.03507504002356 0 0
 434.2492276187 4.70182910380709 0 0
 437.5720341296 5.46746252381833 0 0
 440.8952897349 6.26913485930141 0 0
 444.2189862368 7.17560572657063 0 0
 447.5431154375 8.12869444439655 0 0
 450.8676691392 9.01518249344757 0 0
 454.1926391441 9.81509717037279 0 0
 457.5180172544 10.5889735637686 0 0
 460.8437952723 11.3311001636524 0 0
 464.169965 11.9680400682801 0 0
 467.4965182397 12.5503989852378 0 0
 470.8234467936 13.2172828597194 0 0
 474.1507424639 13.9872784168423 0 0
 477.4783970528 14.7798930007597 0 0
 480.8064023625 15.3599041499844 0 0
 484.1347501952 15.6457056478547 0 0
 487.4634323531 15.9577413117432 0 0
 490.7924406384 16.6271169901873 0 0
 494.1217668533 17.294722536773 0 0
 497.4514028 17.6407681273857 0 0
 500.7813402807 17.8254847391092 0 0
 504.1115710976 18.1383168347573 0 0
 507.4420870529 18.5068173005608 0 0
 510.7728799488 18.5962087781922 0 0
 514.1039415875 18.3500821909346 0 0
 517.4352637712 18.3124901469874 0 0
 520.7668383021 18.7019178599139 0 0
 524.0986569824 19.2370410015648 0 0
 527.4307116143 19.6873223926064 0 0
 530.762994 20.0857857159059 0 0
 534.0954959417 20.350736651539 0 0
 537.4282092416 20.4433891663467 0 0
 540.7611257019 20.507194234165 0 0
 544.0942371248 20.6150402926939 0 0
 547.4275353125 20.7488645676704 0 0
 550.7610120672 20.7997199286229 0 0
 554.0946591911 20.7577260163697 0 0
 557.4284684864 20.6405139300862 0 0
 560.7624317553 20.5120064250342 0 0
 564.0965408 20.3474310699237 0 0
 567.4307874227 20.080381169308 0 0
 570.7651634256 19.7307742683679 0 0
 574.0996606109 19.3727734356048 0 0
 577.4342707808 18.9998683219197 0 0
 580.7689857375 18.5449490850645 0 0
 584.1037972832 17.7277643769831 0 0
 587.4386972201 16.5092265548047 0 0
 590.7736773504 15.2054903117235 0 0
 594.1087294763 13.9662601987581 0 0
 597.4438454 12.7228923558261 0 0
 600.7790169237 11.567416005899 0 0
 604.1142358496 10.6020574987756 0 0
 607.4494939799 9.87191095189002 0 0
 610.7847831168 9.37403072183931 0 0
 614.1200950625 9.01095222072504 0 0
 617.4554216192 8.70669643311359 0 0
 620.7907545891 8.42301883763173 0 0
 624.1260857744 8.09363455401083 0 0
 627.4614069773 7.72998165584139 0 0
 630.79671 7.45064591697521 0 0
 634.1319866447 7.27697391415979 0 0
 637.4672287136 7.15254319462326 0 0
 640.8024280089 6.98799092010409 0 0
 644.1375763328 6.72454192750335 0 0
 647.4726654875 6.387067731051 0 0
 650.8076872752 5.97597865660453 0 0
 654.1426334981 5.51750708896542 0 0
 657.4774959584 5.11164716637524 0 0
 660.8122664583 4.8338015218237 0 0
 664.1469368 4.61927916659926 0 0
