[Spectrum]
Version            = 1
IDData             = 2CAE_2016-03-07_13-06-43_355_324
IDDevice           = SAM_817c
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2016-03-07 13:06:43
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAMIP Control
MethodName         = SAMIP_501A
Mission            = 
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 2004-03-29_16-38-33_176_143
IDDataCal = 2004-03-31_10-23-24_149_320
InclV = 3.02712151407011
InclValid = 1
InclX = -20.7
InclY = -2.14
IntegrationTime = 1024
P31 = -1
P31e = 0
PathLength = +INF
PressValid = 1
Pressure = 0.558592149826495
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 9 0 0
 305.0974558736 0.165112190007558 0 0
 308.3963534189 0.151906243285413 0 0
 311.6960197728 0.114582273875388 0 0
 314.9964467375 0.115176459246129 0 0
 318.2976261152 0.106584484711067 0 0
 321.5995497081 0.0879336435929642 0 0
 324.9022093184 0.0882907098604772 0 0
 328.2055967483 0.0674984313801507 0 0
 331.5097038 0.0678588506400893 0 0
 334.8145222757 0.0770724272878514 0 0
 338.1200439776 0.0732552658385363 0 0
 341.4262607079 0.085545348384077 0 0
 344.7331642688 0.0781850601923473 0 0
 348.0407464625 0.0703946398406918 0 0
 351.3489990912 0.066148245224498 0 0
 354.6579139571 0.0641154015137189 0 0
 357.9674828624 0.0673065471759741 0 0
 361.2776976093 0.0705669252075548 0 0
 364.58855 0.0733116112461322 0 0
 367.9000318367 0.083152356653257 0 0
 371.2121349216 0.0848816277881393 0 0
 374.5248510569 0.0969498062311793 0 0
 377.8381720448 0.117490815884571 0 0
 381.1520896875 0.13195558281656 0 0
 384.4665957872 0.164691126970784 0 0
 387.7816821461 0.194345810538127 0 0
 391.0973405664 0.229994448509463 0 0
 394.4135628503 0.284215050755096 0 0
 397.7303408 0.376217917582094 0 0
 401.0476662177 0.503264897572182 0 0
 404.3655309056 0.631294860352684 0 0
 407.6839266659 0.769844377518941 0 0
 411.0028453008 0.930467960879742 0 0
 414.3222786125 1.1148227798819 0 0
 417.6422184032 1.30845863693808 0 0
 420.9626564751 1.52032086644948 0 0
 424.2835846304 1.72638051529264 0 0
 427.6049946713 1.91712710016069 0 0
 430.9268784 2.21276049305925 0 0
 434.2492276187 2.63739241103098 0 0
 437.5720341296 3.13820513285846 0 0
 440.8952897349 3.6883368675341 0 0
 444.2189862368 4.31410803928567 0 0
 447.5431154375 4.9890454874259 0 0
 450.8676691392 5.64174489632892 0 0
 454.1926391441 6.25541806645167 0 0
 457.5180172544 6.86299871517704 0 0
 460.8437952723 7.46586034284665 0 0
 464.169965 8.00946201599901 0 0
 467.4965182397 8.52770643786591 0 0
 470.8234467936 9.10223151090037 0 0
 474.1507424639 9.76005678262148 0 0
 477.4783970528 10.4370672885531 0 0
 480.8064023625 10.9764754791064 0 0
 484.1347501952 11.2951063131567 0 0
 487.4634323531 11.6361322982486 0 0
 490.7924406384 12.2378055606473 0 0
 494.1217668533 12.8298623036552 0 0
 497.4514028 13.1750074596222 0 0
 500.7813402807 13.3945441643558 0 0
 504.1115710976 13.6995318708407 0 0
 507.4420870529 14.0284023269898 0 0
 510.7728799488 14.1352199197066 0 0
 514.1039415875 13.9908083844041 0 0
 517.4352637712 14.0157047900127 0 0
 520.7668383021 14.3764911894677 0 0
 524.0986569824 14.8565959070071 0 0
 527.4307116143 15.27364658628 0 0
 530.762994 15.6450339879538 0 0
 534.0954959417 15.8992876084934 0 0
 537.4282092416 16.0110404687732 0 0
 540.7611257019 16.0966815770898 0 0
 544.0942371248 16.2052135413587 0 0
 547.4275353125 16.3243783926367 0 0
 550.7610120672 16.3918840654868 0 0
 554.0946591911 16.3834448648723 0 0
 557.4284684864 16.3119792364906 0 0
 560.7624317553 16.2283891893213 0 0
 564.0965408 16.1001929474389 0 0
 567.4307874227 15.8776306436417 0 0
 570.7651634256 15.5833659001414 0 0
 574.0996606109 15.2347708438305 0 0
 577.4342707808 14.8516672019166 0 0
 580.7689857375 14.3693285047066 0 0
 584.1037972832 13.5723630341238 0 0
 587.4386972201 12.4621822780089 0 0
 590.7736773504 11.2772051923381 0 0
 594.1087294763 10.1414550308839 0 0
 597.4438454 9.00427831192557 0 0
 600.7790169237 7.9609347861511 0 0
 604.1142358496 7.10276510152025 0 0
 607.4494939799 6.48161512203896 0 0
 610.7847831168 6.06688919955472 0 0
 614.1200950625 5.77491974167393 0 0
 617.4554216192 5.54439805833608 0 0
 620.7907545891 5.33186348223513 0 0
 624.1260857744 5.08556613953118 0 0
 627.4614069773 4.82594561892063 0 0
 630.79671 4.61468665486235 0 0
 634.1319866447 4.47132051790113 0 0
 637.4672287136 4.36468002379399 0 0
 640.8024280089 4.23216966476379 0 0
 644.1375763328 4.03843265153855 0 0
 647.4726654875 3.80123438219563 0 0
 650.8076872752 3.51803693643367 0 0
 654.1426334981 3.19987201507442 0 0
 657.4774959584 2.902635294363 0 0
 660.8122664583 2.69700966116262 0 0
