[Spectrum]
Version            = 1
IDData             = 6F19_2022-09-13_11-00-05_151_046
IDDevice           = SAM_8175
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2022-09-13 11:00:05
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8175
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 2004-03-29_14-59-06_000_254
IDDataCal = 2004-03-31_10-00-39_207_185
IntegrationTime = 64
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
p999 = 580
[END] of [Attributes]
[DATA]
 0 5 0 0
 305.14988776048 14.5992692310195 0 0
 308.45931630612 16.9759790681932 0 0
 311.76939137984 19.7429369772662 0 0
 315.080105545 26.173989827819 0 0
 318.39145136496 34.3885669246331 0 0
 321.70342140308 43.2559697555592 0 0
 325.01600822272 55.3032647179919 0 0
 328.32920438724 66.1491330306418 0 0
 331.64300246 72.4715584395569 0 0
 334.95739500436 76.3083281889267 0 0
 338.27237458368 81.0414538136308 0 0
 341.58793376132 84.6263689420789 0 0
 344.90406510064 88.2242280456422 0 0
 348.220761165 92.2004852131586 0 0
 351.53801451776 96.8263324921466 0 0
 354.85581772228 98.2466943606293 0 0
 358.17416334192 98.7418454249585 0 0
 361.49304394004 104.74165039712 0 0
 364.81245208 115.434796178755 0 0
 368.13238032516 121.781797677375 0 0
 371.45282123888 120.874577968716 0 0
 374.77376738452 120.62423959892 0 0
 378.09521132544 120.75002011958 0 0
 381.417145625 115.706394302972 0 0
 384.73956284656 112.267708955997 0 0
 388.06245555348 116.38153397665 0 0
 391.38581630912 119.860515712103 0 0
 394.70963767684 126.640555146348 0 0
 398.03391222 149.365166608953 0 0
 401.35863250196 175.544575460934 0 0
 404.68379108608 187.902822226709 0 0
 408.00938053572 192.170019415843 0 0
 411.33539341424 197.304756875156 0 0
 414.661822285 201.252798406263 0 0
 417.98865971136 201.490121576521 0 0
 421.31589825668 199.577899930877 0 0
 424.64353048432 194.456170196417 0 0
 427.97154895764 187.010039002845 0 0
 431.29994624 187.674708972106 0 0
 434.62871489476 197.206943598095 0 0
 437.95784748528 207.089139781613 0 0
 441.28733657492 215.640534185907 0 0
 444.61717472704 224.88212412581 0 0
 447.947354505 232.652837494131 0 0
 451.27786847216 237.26600077096 0 0
 454.60870919188 238.939862007687 0 0
 457.93986922752 239.831398591717 0 0
 461.27134114244 239.99208376439 0 0
 464.6031175 237.841997936464 0 0
 467.93519086356 234.908327212139 0 0
 471.26755379648 234.07589438886 0 0
 474.60019886212 234.649815776681 0 0
 477.93311862384 235.264084270285 0 0
 481.266305645 232.193775730348 0 0
 484.59975248896 225.896052783277 0 0
 487.93345171908 221.963601781832 0 0
 491.26739589872 223.079450305189 0 0
 494.60157759124 224.024538888102 0 0
 497.93598936 221.821134903358 0 0
 501.27062376836 218.94123754367 0 0
 504.60547337968 218.612976697564 0 0
 507.94053075732 219.058598600357 0 0
 511.27578846464 216.65647768158 0 0
 514.611239065 211.214277504317 0 0
 517.94687512176 208.096502407945 0 0
 521.28268919828 208.972513583235 0 0
 524.61867385792 210.921028912664 0 0
 527.95482166404 212.349059646084 0 0
 531.29112518 213.362514971816 0 0
 534.62757696916 212.976986016624 0 0
 537.96416959488 211.515419250607 0 0
 541.30089562052 210.077722071054 0 0
 544.63774760944 209.769842107436 0 0
 547.974718125 209.818047632532 0 0
 551.31179973056 209.165678410338 0 0
 554.64898498948 207.332034585429 0 0
 557.98626646512 204.884756787919 0 0
 561.32363672084 202.762472401202 0 0
 564.66108832 200.63004922369 0 0
 567.99861382596 198.4797559981 0 0
 571.33620580208 196.749982036495 0 0
 574.67385681172 195.840100070975 0 0
 578.01155941824 195.832081375126 0 0
 581.349306185 195.968785513771 0 0
 584.68708967536 193.927005294362 0 0
 588.02490245268 190.695658566588 0 0
 591.36273708032 188.499915965507 0 0
 594.70058612164 187.686884665104 0 0
 598.03844214 187.872509266268 0 0
 601.37629769876 188.512807802476 0 0
 604.71414536128 188.836597024085 0 0
 608.05197769092 188.361483666441 0 0
 611.38978725104 187.153551655189 0 0
 614.727566605 185.537395981042 0 0
 618.06530831616 184.188654080655 0 0
 621.40300494788 182.61054605176 0 0
 624.74064906352 180.158338583585 0 0
 628.07823322644 177.57182256108 0 0
 631.41575 176.465410665242 0 0
 634.75319194756 177.355728102323 0 0
 638.09055163248 178.069437441471 0 0
 641.42782161812 176.973332745618 0 0
 644.76499446784 173.976239465846 0 0
 648.102062745 170.682139833664 0 0
 651.43901901296 167.93476493259 0 0
 654.77585583508 166.583605668847 0 0
 658.11256577472 167.824249683696 0 0
 661.44914139524 170.419893679401 0 0
 664.78557526 171.769667359785 0 0
 668.12185993236 171.943306930064 0 0
 671.45798797568 171.247931074634 0 0
 674.79395195332 169.85990120956 0 0
 678.12974442864 167.323136344872 0 0
 681.465357965 162.031420649691 0 0
 684.80078512576 154.458655578379 0 0
 688.13601847428 148.724208392552 0 0
